Time_s,Downrange_km,Altitude_km,VelHoriz_ms,VelVert_ms,VelTotal_ms,Mach,Phase,Mass_kg
62.7,1.09240612486295,40.2905140242484,18.6919900214529,389.515593636848,389.963829319115,1.22574171989143,3,949
62.8,1.09427532368299,40.3294171611098,18.6919863842955,388.547145685722,388.99649712499,1.22243686478563,3,949
62.9,1.09614452214079,40.3682234538036,18.6919827767932,387.578710275915,388.029183025285,1.21913420773811,3,949
63,1.09801372023932,40.4069329035818,18.6919791986665,386.6102873691,387.061887023227,1.21583374107959,3,949
63.1,1.0998829179815,40.4455455116929,18.6919756496393,385.641876927057,386.09460912257,1.21253545716342,3,949
63.2,1.10175211537021,40.4840612793814,18.6919721294381,384.673478911674,385.127349327593,1.20923934836554,3,949
63.3,1.10362131240834,40.5224802078882,18.6919686377928,383.705093284948,384.160107643111,1.20594540708439,3,949
63.4,1.10549050909871,40.5608022984501,18.6919651744359,382.736720008977,383.192884074472,1.20265362574078,3,949
63.5,1.10735970544419,40.5990275523011,18.6919617386609,381.768359036945,382.225678618537,1.1993639967495,3,949
63.6,1.10922890144674,40.6371559706537,18.6919583125596,380.800009971304,381.258490921453,1.19607651144575,3,949
63.7,1.11109809710676,40.6751875546858,18.6919548881955,379.831672620027,380.29132083558,1.19279116183304,3,949
63.8,1.11296729242443,40.7131223055672,18.6919514655342,378.863346952781,379.324168375617,1.18950794044473,3,949
63.9,1.11483648739993,40.750960224465,18.691948044799,377.895032944459,378.357033561956,1.18622683985217,3,949
64,1.11670568203346,40.7887013125439,18.6919446262255,376.926730570169,377.38991641567,1.1829478526489,3,949
64.1,1.11857487632526,40.826345570966,18.691941210061,375.958439805219,376.422816958504,1.1796709714505,3,949
64.2,1.12044407027556,40.8638930008911,18.6919377965638,374.990160625104,375.455735212864,1.17639618889452,3,949
64.3,1.12231326388467,40.9013436034764,18.6919343860029,374.02189300549,374.488671201815,1.17312349764029,3,949
64.4,1.12418245715287,40.9386973798767,18.6919309786571,373.053636922204,373.521624949071,1.16985289036883,3,949
64.5,1.12605165008052,40.9759543312445,18.6919275748146,372.085392351219,372.554596478989,1.16658435978275,3,949
64.6,1.12792084266796,41.0131144587299,18.6919241747727,371.117159268641,371.587585816562,1.16331789860611,3,949
64.7,1.12979003491561,41.0501777634804,18.6919207788369,370.148937650699,370.620592987416,1.16005349958431,3,949
64.8,1.13165922682388,41.0871442466414,18.6919173873206,369.180727473733,369.653618017799,1.15679115548398,3,949
64.9,1.13352841839323,41.1240139093558,18.6919140005447,368.212528714177,368.686660934584,1.15353085909285,3,949
65,1.13539760962415,41.160786752764,18.6919106188366,367.244341348556,367.719721765256,1.15027260321966,3,949
65.1,1.13726680051718,41.1974627780045,18.6919072425302,366.276165353465,366.752800537913,1.14701638069407,3,949
65.2,1.13913599107285,41.234041986213,18.6919038719653,365.308000705566,365.78589728126,1.14376218436651,3,949
65.3,1.14100518129177,41.2705243785231,18.6919005074868,364.339847381574,364.819012024607,1.14051000710808,3,949
65.4,1.14287437117456,41.306909956066,18.6918971494447,363.371705358246,363.852144797864,1.13725984181049,3,949
65.5,1.14474356072189,41.3431987199706,18.6918937981933,362.403574612372,362.885295631537,1.13401168138593,3,949
65.6,1.14661274993444,41.3793906713636,18.6918904540907,361.435455120764,361.918464556731,1.13076551876693,3,949
65.7,1.14848193881296,41.4154858113691,18.6918871174986,360.467346860248,360.951651605142,1.12752134690636,3,949
65.8,1.1503511273582,41.4514841411092,18.6918837887817,359.499249807652,359.984856809058,1.12427915877722,3,949
65.9,1.15222031557099,41.4873856617035,18.6918804683072,358.531163939801,359.01808020136,1.12103894737263,3,949
66,1.15408950345215,41.5231903742692,18.6918771564444,357.563089233504,358.051321815516,1.11780070570571,3,949
66.1,1.15595869100257,41.5588982799215,18.6918738535644,356.595025665547,357.084581685585,1.11456442680946,3,949
66.2,1.15782787822318,41.5945093797728,18.6918705600397,355.626973212685,356.117859846216,1.11133010373673,3,949
66.3,1.15969706511491,41.6300236749337,18.6918672762436,354.658931851636,355.151156332647,1.10809772956008,3,949
66.4,1.16156625167876,41.6654411665121,18.6918640025497,353.69090155907,354.184471180707,1.1048672973717,3,949
66.5,1.16343543791577,41.7007618556137,18.6918607393319,352.722882311601,353.217804426818,1.10163880028335,3,949
66.6,1.16530462382699,41.7359857433418,18.691857486964,351.754874085784,352.251156107994,1.09841223142627,3,949
66.7,1.16717380941353,41.7711128307975,18.6918542458188,350.786876858104,351.284526261846,1.09518758395108,3,949
66.8,1.16904299467654,41.8061431190793,18.6918510162683,349.818890604973,350.317914926582,1.09196485102773,3,949
66.9,1.17091217961719,41.8410766092835,18.6918477986832,348.850915302719,349.351322141013,1.08874402584539,3,949
67,1.17278136423669,41.8759133025041,18.6918445934323,347.882950927585,348.384747944553,1.08552510161239,3,949
67.1,1.1746505485363,41.9106531998325,18.6918414008825,346.91499745572,347.418192377224,1.08230807155616,3,949
67.2,1.1765197325173,41.9452963023578,18.6918382213983,345.947054863172,346.451655479661,1.07909292892312,3,949
67.3,1.17838891618102,41.9798426111669,18.6918350553415,344.979123125888,345.485137293115,1.07587966697866,3,949
67.4,1.18025809952883,42.014292127344,18.6918319030709,344.011202219702,344.51863785946,1.07266827900702,3,949
67.5,1.18212728256211,42.0486448519711,18.6918287649422,343.043292120337,343.552157221195,1.06945875831126,3,949
67.6,1.1839964652823,42.0829007861275,18.6918256413073,342.075392803394,342.585695421454,1.06625109821316,3,949
67.7,1.18586564769087,42.1170599308904,18.6918225325143,341.107504244353,341.61925250401,1.06304529205321,3,949
67.8,1.18773482978931,42.1511222873342,18.6918194389072,340.139626418566,340.65282851328,1.05984133319046,3,949
67.9,1.18960401157916,42.185087856531,18.6918163608256,339.171759301252,339.686423494336,1.05663921500256,3,949
68,1.191473193062,42.2189566395505,18.6918132986045,338.203902867496,338.720037492908,1.05343893088564,3,949
68.1,1.19334237423942,42.2527286374598,18.691810252574,337.236057092246,337.753670555396,1.05024047425424,3,949
68.2,1.19521155511307,42.2864038513234,18.6918072230591,336.268221950306,336.787322728876,1.04704383854131,3,949
68.3,1.1970807356846,42.3199822822035,18.6918042103793,335.300397416336,335.82099406111,1.04384901719812,3,949
68.4,1.19894991595572,42.3534639311595,18.6918012148488,334.332583464849,334.854684600553,1.04065600369419,3,949
68.5,1.20081909592815,42.3868487992483,18.6917982367758,333.364780070207,333.888394396364,1.03746479151728,3,949
68.6,1.20268827560366,42.4201368875245,18.6917952764626,332.39698720662,332.922123498417,1.03427537417333,3,949
68.7,1.20455745498404,42.4533281970398,18.6917923342055,331.429204848143,331.955871957309,1.03108774518639,3,949
68.8,1.20642663407112,42.4864227288435,18.6917894102942,330.461432968676,330.989639824375,1.0279018980986,3,949
68.9,1.20829581286672,42.519420483982,18.6917865050121,329.493671541958,330.023427151693,1.02471782647012,3,949
69,1.21016499137275,42.5523214634994,18.6917836186357,328.525920541571,329.057233992101,1.02153552387911,3,949
69.1,1.21203416959109,42.585125668437,18.6917807514349,327.558179940933,328.091060399208,1.01835498392169,3,949
69.2,1.21390334752368,42.6178330998334,18.6917779036724,326.590449713302,327.124906427403,1.01517620021189,3,949
69.3,1.21577252517248,42.6504437587245,18.691775075604,325.622729831772,326.158772131874,1.01199916638161,3,949
69.4,1.21764170253947,42.6829576461437,18.6917722674781,324.65502026927,325.192657568617,1.00882387608058,3,949
69.5,1.21951087962665,42.7153747631214,18.6917694795357,323.687320998563,324.22656279445,1.00565032297634,3,949
69.6,1.22138005643606,42.7476951106855,18.6917667120104,322.71963199225,323.260487867028,1.00247850075422,3,949
69.7,1.22324923296974,42.7799186898611,18.6917639651281,321.751953222762,322.294432844861,0.999308403117275,3,949
69.8,1.22511840922978,42.8120455016704,18.6917612391072,320.78428466237,321.328397787323,0.996140023786262,3,949
69.9,1.22698758521826,42.8440755471329,18.691758534158,319.816626283174,320.362382754672,0.992973356499638,3,949
70,1.22885676093732,42.8760088272655,18.6917558504831,318.848978057112,319.396387808063,0.989808395013512,3,949
70.1,1.23072593638908,42.9078453430819,18.6917531882773,317.881339955953,318.430413009568,0.986645133101625,3,949
70.2,1.2325951115757,42.9395850955932,18.6917505477271,316.913711951306,317.464458422189,0.98348356455533,3,949
70.3,1.23446428649935,42.9712280858077,18.6917479290111,315.946094014612,316.498524109879,0.980323683183568,3,949
70.4,1.23633346116223,43.0027743147308,18.6917453322996,314.97848611715,315.532610137556,0.977165482812853,3,949
70.5,1.23820263556655,43.0342237833648,18.6917427577549,314.010888230037,314.566716571125,0.974008957287248,3,949
70.6,1.24007180971453,43.0655764927095,18.691740205531,313.043300324227,313.600843477493,0.970854100468352,3,949
70.7,1.2419409836084,43.0968324437614,18.6917376757736,312.075722370515,312.63499092459,0.967700906235288,3,949
70.8,1.24381015725043,43.1279916375144,18.6917351686202,311.108154339536,311.669158981389,0.964549368484687,3,949
70.9,1.24567933064289,43.1590540749591,18.6917326841998,310.140596201769,310.703347717926,0.961399481130678,3,949
71,1.24754850378804,43.1900197570835,18.6917302226335,309.173047927535,309.737557205317,0.958251238104877,3,949
71.1,1.24941767668818,43.2208886848724,18.6917277840335,308.205509487,308.771787515785,0.955104633356384,3,949
71.2,1.25128684934561,43.2516608593077,18.6917253685042,307.237980850178,307.806038722676,0.951959660851771,3,949
71.3,1.25315602176265,43.2823362813682,18.6917229761414,306.270461986932,306.840310900484,0.948816314575083,3,949
71.4,1.25502519394162,43.3129149520298,18.6917206070326,305.302952866976,305.87460412487,0.945674588527834,3,949
71.5,1.25689436588483,43.3433968722654,18.6917182612571,304.335453459875,304.908918472691,0.942534476729002,3,949
71.6,1.25876353759465,43.3737820430446,18.6917159388858,303.367963735052,303.943254022016,0.939395973215037,3,949
71.7,1.26063270907339,43.4040704653341,18.6917136399816,302.400483661784,302.977610852155,0.93625907203986,3,949
71.8,1.26250188032343,43.4342621400976,18.6917113645989,301.433013209208,302.01198904368,0.933123767274867,3,949
71.9,1.2643710513471,43.4643570682956,18.6917091127842,300.465552346323,301.046388678453,0.929990053008938,3,949
72,1.26624022214677,43.4943552508855,18.6917068845756,299.498101041993,300.080809839647,0.926857923348443,3,949
72.1,1.2681093927248,43.5242566888216,18.6917046800033,298.530659264946,299.115252611778,0.923727372417252,3,949
72.2,1.26997856308356,43.554061383055,18.6917024990895,297.563226983781,298.149717080724,0.920598394356748,3,949
72.3,1.27184773322541,43.5837693345338,18.6917003418483,296.595804166968,297.184203333757,0.917470983325841,3,949
72.4,1.27371690315272,43.6133805442028,18.6916982082861,295.628390782851,296.218711459569,0.914345133500982,3,949
72.5,1.27558607286786,43.6428950130038,18.6916960984013,294.660986799651,295.2532415483,0.911220839076183,3,949
72.6,1.27745524237319,43.6723127418751,18.6916940121845,293.693592185469,294.287793691566,0.908098094263031,3,949
72.7,1.27932441167108,43.7016337317521,18.6916919496189,292.726206908287,293.322367982486,0.904976893290716,3,949
72.8,1.2811935807639,43.7308579835669,18.6916899106799,291.758830935975,292.356964515717,0.901857230406052,3,949
72.9,1.283062749654,43.7599854982484,18.6916878953353,290.79146423629,291.391583387479,0.898739099873501,3,949
73,1.28493191834375,43.7890162767222,18.6916859035456,289.82410677688,290.426224695589,0.8956224959752,3,949
73.1,1.2868010868355,43.8179503199107,18.691683935264,288.856758525286,289.46088853949,0.892507413010991,3,949
73.2,1.28867025513159,43.8467876287331,18.6916819904365,287.889419448948,288.495575020284,0.889393845298455,3,949
73.3,1.29053942323436,43.8755282041052,18.6916800690018,286.922089515207,287.530284240763,0.886281787172941,3,949
73.4,1.29240859114616,43.9041720469398,18.6916781708916,285.954768691304,286.565016305447,0.883171232987606,3,949
73.5,1.29427775886932,43.932719158146,18.6916762960308,284.987456944388,285.599771320611,0.880062177113449,3,949
73.6,1.29614692640614,43.9611695386301,18.6916744443374,284.020154241519,284.634549394323,0.876954613939353,3,949
73.7,1.29801609375895,43.9895231892947,18.6916726157227,283.052860549668,283.669350636481,0.873848537872127,3,949
73.8,1.29988526093005,44.0177801110393,18.6916708100915,282.08557583572,282.704175158844,0.870743943336551,3,949
73.9,1.30175442792173,44.04594030476,18.6916690273419,281.118300066482,281.739023075073,0.867640824775419,3,949
74,1.30362359473628,44.0740037713496,18.6916672673659,280.151033208681,280.773894500763,0.864539176649596,3,949
74.1,1.30549276137596,44.1019705116977,18.6916655300492,279.18377522897,279.808789553486,0.861438993438059,3,949
74.2,1.30736192784304,44.1298405266903,18.6916638152714,278.216526093928,278.843708352827,0.85834026963796,3,949
74.3,1.30923109413976,44.1576138172102,18.691662122906,277.249285770069,277.878651020424,0.855242999764677,3,949
74.4,1.31110026026837,44.1852903841369,18.6916604528208,276.282054223839,276.913617680005,0.852147178351875,3,949
74.5,1.31296942623107,44.2128702283464,18.6916588048778,275.314831421623,275.948608457434,0.849052799951566,3,949
74.6,1.31483859203007,44.2403533507115,18.6916571789336,274.347617329744,274.983623480749,0.845959859134174,3,949
74.7,1.31670775766758,44.2677397521016,18.6916555748391,273.380411914473,274.018662880205,0.842868350488601,3,949
74.8,1.31857692314577,44.2950294333825,18.6916539924401,272.413215142026,273.053726788317,0.839778268622296,3,949
74.9,1.32044608846679,44.3222223954169,18.6916524315771,271.446026978568,272.088815339904,0.83668960816133,3,949
75,1.32231525363279,44.3493186390641,18.6916508920856,270.47884739022,271.123928672136,0.833602363750465,3,949
75.1,1.32418441864591,44.3763181651797,18.6916493737962,269.511676343057,270.159066924577,0.830516530053236,3,949
75.2,1.32605358350825,44.4032209746162,18.6916478765349,268.544513803115,269.19423023923,0.827432101752029,3,949
75.3,1.32792274822191,44.4300270682227,18.6916464001229,267.57735973639,268.229418760591,0.824349073548171,3,949
75.4,1.32979191278897,44.4567364468448,18.691644944377,266.610214108846,267.264632635692,0.821267440162006,3,949
75.5,1.33166107721147,44.4833491113247,18.6916435091097,265.643076886414,266.299872014151,0.818187196332994,3,949
75.6,1.33353024149147,44.5098650625011,18.6916420941294,264.675948034997,265.335137048224,0.815108336819798,3,949
75.7,1.33539940563097,44.5362843012096,18.6916406992404,263.708827520472,264.370427892856,0.812030856400385,3,949
75.8,1.33726856963198,44.562606828282,18.691639324243,262.741715308693,263.405744705733,0.80895474987212,3,949
75.9,1.33913773349647,44.5888326445469,18.691637968934,261.774611365493,262.441087647336,0.805880012051873,3,949
76,1.34100689722641,44.6149617508296,18.6916366331065,260.80751565669,261.476456880995,0.802806637776127,3,949
76.1,1.34287606082375,44.6409941479518,18.6916353164065,259.840428146093,260.511852570947,0.79973462189495,3,949
76.2,1.34474522429014,44.6669298367283,18.6916340132009,258.87334872433,259.54727481103,0.796663959053081,3,949
76.3,1.3466143876267,44.6927688179634,18.6916327197077,257.906277308448,258.582723724595,0.793594643996684,3,949
76.4,1.34848355083439,44.7185110924558,18.6916314356722,256.93921386468,257.618199487395,0.790526671643424,3,949
76.5,1.35035271391415,44.744156661001,18.6916301610245,255.972158361843,256.653702280908,0.787460036939106,3,949
76.6,1.35222187686691,44.7697055243918,18.6916288956951,255.00511076877,255.689232289838,0.78439473484992,3,949
76.7,1.3540910396936,44.7951576834174,18.6916276396155,254.038071054318,254.724789702174,0.78133076036257,3,949
76.8,1.35596020239514,44.8205131388642,18.6916263927176,253.071039187365,253.760374709247,0.778268108484396,3,949
76.9,1.35782936497245,44.8457718915154,18.6916251549342,252.104015136807,252.795987505799,0.775206774243517,3,949
77,1.35969852742643,44.8709339421511,18.6916239261985,251.136998871564,251.831628290043,0.772146752688959,3,949
77.1,1.36156768975798,44.8959992915482,18.6916227064444,250.169990360573,250.867297263732,0.769088038890807,3,949
77.2,1.36343685196801,44.9209679404807,18.6916214956065,249.202989572794,249.902994632223,0.766030627940344,3,949
77.3,1.3653060140574,44.9458398897192,18.6916202936201,248.235996477203,248.938720604552,0.76297451495021,3,949
77.4,1.36717517602703,44.9706151400315,18.6916191004208,247.269011042799,247.974475393495,0.759919695054554,3,949
77.5,1.36904433787778,44.9952936921821,18.6916179159451,246.302033238598,247.010259215651,0.756866163409205,3,949
77.6,1.37091349961051,45.0198755469325,18.69161674013,245.335063033636,246.046072291508,0.75381391519183,3,949
77.7,1.37278266122609,45.0443607050411,18.6916155729131,244.368100396968,245.081914845523,0.750762945602114,3,949
77.8,1.37465182272537,45.0687491672631,18.6916144142327,243.401145297667,244.117787106196,0.747713249861937,3,949
77.9,1.37652098410922,45.0930409343508,18.6916132640275,242.434197704824,243.153689306154,0.744664823215559,3,949
78,1.37839014537846,45.1172360070533,18.6916121222369,241.467257587551,242.189621682228,0.741617660929812,3,949
78.1,1.38025930653394,45.1413343861165,18.6916109888008,240.500324914974,241.225584475538,0.738571758294294,3,949
78.2,1.3821284675765,45.1653360722834,18.6916098636598,239.533399656241,240.261577931578,0.735527110621577,3,949
78.3,1.38399762850695,45.1892410662939,18.6916087467549,238.566481780514,239.297602300303,0.732483713247409,3,949
78.4,1.38586678932612,45.2130493688846,18.6916076380277,237.599571256975,238.333657836219,0.729441561530937,3,949
78.5,1.38773595003483,45.2367609807893,18.6916065374205,236.632668054821,237.369744798474,0.726400650854927,3,949
78.6,1.38960511063387,45.2603759027386,18.691605444876,235.665772143268,236.405863450951,0.723360976625992,3,949
78.7,1.39147427112407,45.28389413546,18.6916043603375,234.69888349155,235.442014062366,0.720322534274834,3,949
78.8,1.39334343150621,45.3073156796779,18.6916032837487,233.732002068913,234.478196906364,0.717285319256481,3,949
78.9,1.39521259178108,45.3306405361137,18.691602215054,232.765127844625,233.514412261621,0.714249327050543,3,949
79,1.39708175194948,45.3538687054857,18.6916011541982,231.798260787966,232.550660411949,0.711214553161472,3,949
79.1,1.39895091201218,45.3770001885092,18.6916001011268,230.831400868235,231.586941646399,0.708180993118827,3,949
79.2,1.40082007196996,45.4000349858962,18.6915990557857,229.864548054747,230.62325625937,0.705148642477551,3,949
79.3,1.40268923182359,45.422973098356,18.6915980181212,228.89770231683,229.659604550724,0.702117496818253,3,949
79.4,1.40455839157384,45.4458145265944,18.6915969880803,227.93086362383,228.695986825894,0.699087551747501,3,949
79.5,1.40642755122146,45.4685592713146,18.6915959656103,226.964031945108,227.732403396007,0.696058802898128,3,949
79.6,1.40829671076721,45.4912073332162,18.6915949506593,225.99720725004,226.768854577998,0.693031245929534,3,949
79.7,1.41016587021184,45.5137587129963,18.6915939431755,225.030389508019,225.805340694739,0.690004876528014,3,949
79.8,1.41203502955609,45.5362134113486,18.6915929431079,224.06357868845,224.841862075161,0.686979690407081,3,949
79.9,1.41390418880071,45.5585714289637,18.6915919504058,223.096774760754,223.878419054385,0.683955683307812,3,949
80,1.41577334794642,45.5808327665294,18.6915909650191,222.129977694367,222.915011973854,0.680932850999191,3,949
80.1,1.41764250699396,45.6029974247303,18.6915899868981,221.16318745874,221.95164118147,0.677911189278475,3,949
80.2,1.41951166594404,45.6250654042479,18.6915890159935,220.196404023337,220.988307031733,0.674890693971563,3,949
80.3,1.42138082479739,45.6470367057606,18.6915880522566,219.229627357638,220.025009885886,0.671871360933377,3,949
80.4,1.42324998355473,45.668911329944,18.6915870956391,218.262857431135,219.061750112058,0.668853186048259,3,949
80.5,1.42511914221676,45.6906892774705,18.6915861460932,217.296094213335,218.098528085422,0.665836165230375,3,949
80.6,1.42698830078418,45.7123705490093,18.6915852035714,216.329337673759,217.135344188341,0.662820294424131,3,949
80.7,1.4288574592577,45.7339551452268,18.6915842680268,215.36258778194,216.172198810538,0.659805569604609,3,949
80.8,1.43072661763802,45.7554430667863,18.6915833394128,214.395844507427,215.209092349247,0.656791986778006,3,949
80.9,1.43259577592582,45.7768343143479,18.6915824176835,213.429107819779,214.246025209394,0.653779541982091,3,949
81,1.43446493412178,45.7981288885688,18.691581502793,212.462377688573,213.282997803757,0.650768231286681,3,949
81.1,1.4363340922266,45.8193267901031,18.6915805946963,211.495654083393,212.320010553151,0.647758050794118,3,949
81.2,1.43820325024095,45.840428019602,18.6915796933485,210.52893697384,211.357063886609,0.644748996639776,3,949
81.3,1.44007240816549,45.8614325777134,18.6915787987053,209.562226329528,210.394158241565,0.641741064992574,3,949
81.4,1.44194156600091,45.8823404650824,18.6915779107226,208.59552212008,209.431294064048,0.638734252055502,3,949
81.5,1.44381072374786,45.9031516823509,18.691577029357,207.628824315136,208.46847180888,0.635728554066172,3,949
81.6,1.445679881407,45.9238662301579,18.6915761545652,206.662132884344,207.50569193988,0.632723967297382,3,949
81.7,1.44754903897899,45.9444841091392,18.6915752863046,205.695447797368,206.542954930066,0.629720488057693,3,949
81.8,1.44941819646448,45.9650053199278,18.6915744245329,204.728769023881,205.580261261876,0.626718112692028,3,949
81.9,1.45128735386411,45.9854298631534,18.691573569208,203.762096533569,204.617611427386,0.623716837582289,3,949
82,1.45315651117853,46.0057577394429,18.6915727202884,202.795430296132,203.655005928534,0.620716659147993,3,949
82.1,1.45502566840838,46.0259889494201,18.691571877733,201.828770281278,202.692445277354,0.617717573846925,3,949
82.2,1.45689482555429,46.0461234937056,18.691571041501,200.862116458729,201.729929996219,0.614719578175812,3,949
82.3,1.45876398261689,46.0661613729172,18.6915702115519,199.895468798218,200.767460618081,0.611722668671021,3,949
82.4,1.46063313959681,46.0861025876697,18.6915693878459,198.928827269488,199.805037686727,0.608726841909274,3,949
82.5,1.46250229649467,46.1059471385745,18.6915685703432,197.962191842295,198.842661757042,0.605732094508388,3,949
82.6,1.46437145331108,46.1256950262405,18.6915677590046,196.995562486406,197.880333395274,0.602738423128038,3,949
82.7,1.46624061004667,46.1453462512732,18.6915669537911,196.028939171597,196.91805317931,0.599745824470539,3,949
82.8,1.46810976670204,46.1649008142752,18.6915661546643,195.062321867657,195.955821698962,0.596754295281663,3,949
82.9,1.46997892327781,46.1843587158461,18.691565361586,194.095710544384,194.993639556258,0.593763832351465,3,949
83,1.47184807977456,46.2037199565824,18.6915645745183,193.129105171589,194.031507365742,0.590774432515156,3,949
83.1,1.47371723619291,46.2229845370777,18.6915637934238,192.162505719091,193.069425754787,0.587786092653982,3,949
83.2,1.47558639253344,46.2421524579226,18.6915630182653,191.19591215672,192.107395363911,0.584798809696147,3,949
83.3,1.47745554879676,46.2612237197044,18.6915622490062,190.229324454317,191.145416847107,0.581812580617755,3,949
83.4,1.47932470498344,46.2801983230077,18.6915614856099,189.262742581733,190.183490872183,0.57882740244379,3,949
83.5,1.48119386109407,46.2990762684141,18.6915607280404,188.296166508829,189.221618121108,0.575843272249118,3,949
83.6,1.48306301712924,46.3178575565018,18.691559976262,187.329596205475,188.259799290376,0.572860187159531,3,949
83.7,1.48493217308952,46.3365421878465,18.6915592302393,186.363031641552,187.298035091369,0.569878144352815,3,949
83.8,1.48680132897548,46.3551301630205,18.6915584899371,185.396472786951,186.336326250749,0.56689714105986,3,949
83.9,1.4886704847877,46.3736214825932,18.6915577553208,184.429919611572,185.374673510842,0.5639171745658,3,949
84,1.49053964052673,46.3920161471311,18.6915570263559,183.463372085324,184.413077630052,0.560938242211197,3,949
84.1,1.49240879619315,46.4103141571975,18.6915563030083,182.496830178125,183.451539383272,0.55796034139325,3,949
84.2,1.49427795178752,46.428515513353,18.6915555852443,181.530293859906,182.490059562323,0.554983469567063,3,949
84.3,1.49614710731039,46.4466202161548,18.6915548730304,180.563763100602,181.528638976394,0.552007624246936,3,949
84.4,1.49801626276231,46.4646282661574,18.6915541663334,179.597237870161,180.567278452505,0.549032803007711,3,949
84.5,1.49988541814384,46.4825396639121,18.6915534651205,178.630718138539,179.605978835978,0.546059003486154,3,949
84.6,1.50175457345552,46.5003544099674,18.6915527693593,177.6642038757,178.644740990929,0.543086223382388,3,949
84.7,1.50362372869789,46.5180725048686,18.6915520790174,176.697695051617,177.683565800771,0.540114460461374,3,949
84.8,1.5054928838715,46.535693949158,18.6915513940629,175.731191636274,176.722454168738,0.537143712554438,3,949
84.9,1.50736203897688,46.5532187433751,18.6915507144643,174.76469359966,175.761407018419,0.534173977560847,3,949
85,1.50923119401457,46.5706468880563,18.6915500401903,173.798200911776,174.800425294319,0.53120525344945,3,949
85.1,1.5111003489851,46.5879783837348,18.6915493712098,172.831713542628,173.839509962429,0.528237538260357,3,949
85.2,1.51296950388899,46.6052132309411,18.691548707492,171.865231462235,172.878662010822,0.525270830106694,3,949
85.3,1.51483865872677,46.6223514302025,18.6915480490066,170.89875464062,171.917882450265,0.522305127176399,3,949
85.4,1.51670781349896,46.6393929820435,18.6915473957234,169.932283047816,170.957172314851,0.519340427734094,3,949
85.5,1.51857696820609,46.6563378869854,18.6915467476126,168.965816653865,169.996532662656,0.516376730123017,3,949
85.6,1.52044612284866,46.6731861455466,18.6915461046445,167.999355428814,169.035964576415,0.513414032767017,3,949
85.7,1.52231527742718,46.6899377582424,18.6915454667898,167.032899342722,168.075469164221,0.510452334172623,3,949
85.8,1.52418443194218,46.7065927255854,18.6915448340196,166.066448365653,167.115047560249,0.507491632931181,3,949
85.9,1.52605358639416,46.7231510480849,18.691544206305,165.100002467679,166.154700925505,0.504531927721073,3,949
86,1.52792274078361,46.7396127262472,18.6915435836176,164.133561618881,165.1944304486,0.501573217310008,3,949
86.1,1.52979189511105,46.755977760576,18.6915429659292,163.167125789347,164.234237346553,0.498615500557394,3,949
86.2,1.53166104937696,46.7722461515714,18.6915423532118,162.200694949172,163.274122865616,0.495658776416796,3,949
86.3,1.53353020358185,46.7884178997311,18.6915417454378,161.23426906846,162.314088282139,0.492703043938489,3,949
86.4,1.53539935772621,46.8044930055494,18.6915411425798,160.267848117319,161.35413490345,0.489748302272085,3,949
86.5,1.53726851181053,46.8204714695179,18.6915405446105,159.301432065869,160.394264068786,0.486794550669277,3,949
86.6,1.5391376658353,46.8363532921249,18.6915399515031,158.335020884233,159.434477150236,0.483841788486663,3,949
86.7,1.541006819801,46.8521384738561,18.691539363231,157.368614542544,158.474775553736,0.480890015188689,3,949
86.8,1.54287597370811,46.8678270151938,18.6915387797678,156.40221301094,157.515160720087,0.477939230350687,3,949
86.9,1.54474512755711,46.8834189166176,18.6915382010873,155.435816259567,156.555634126022,0.474989433662033,3,949
87,1.54661428134848,46.898914178604,18.6915376271636,154.469424258579,155.596197285296,0.472040624929423,3,949
87.1,1.5484834350827,46.9143128016267,18.6915370579712,153.503036978135,154.636851749834,0.469092804080263,3,949
87.2,1.55035258876023,46.929614786156,18.6915364934846,152.536654388402,153.677599110911,0.466145971166196,3,949
87.3,1.55222174238155,46.9448201326597,18.6915359336787,151.570276459552,152.718441000375,0.463200126366756,3,949
87.4,1.55409089594712,46.9599288416023,18.6915353785286,150.603903161765,151.75937909192,0.460255269993159,3,949
87.5,1.55596004945741,46.9749409134454,18.6915348280095,149.637534465227,150.800415102409,0.457311402492248,3,949
87.6,1.55782920291288,46.9898563486477,18.6915342820972,148.671170340132,149.841550793241,0.454368524450579,3,949
87.7,1.55969835631398,47.0046751476648,18.6915337407656,147.704810756665,148.882787971762,0.451437553446714,3,949
87.8,1.56156750966118,47.0193973109494,18.6915332039184,146.738455684463,147.924128492191,0.448530737313421,3,949
87.9,1.56343666295492,47.0340228389511,18.6915326715249,145.772105093687,146.965574258245,0.445624240302493,3,949
88,1.56530581619563,47.0485517321166,18.6915321435647,144.805758954591,146.007127224287,0.442718068339886,3,949
88.1,1.56717496938378,47.0629839908894,18.6915316200166,143.839417237422,145.048789396889,0.439812227509865,3,949
88.2,1.56904412251978,47.0773196157105,18.6915311008594,142.873079912432,144.090562836567,0.436906724060254,3,949
88.3,1.57091327560409,47.0915586070173,18.6915305860724,141.906746949881,143.132449659564,0.434001564407861,3,949
88.4,1.57278242863714,47.1057009652449,18.6915300756347,140.940418320032,142.174452039717,0.431096755144125,3,949
88.5,1.57465158161936,47.1197466908248,18.6915295695259,139.974093993155,141.216572210392,0.428192303040981,3,949
88.6,1.57652073455119,47.1336957841859,18.6915290677256,139.007773939524,140.258812466495,0.42528821505697,3,949
